Name,Annotation Detail,Assign to...,DOI,Date,Dedicated hours,GBIF,GitHub Issue,Number of Pages,Project,Status,TB Reference Link,Template (Auto),Template Name,Treatment(s)?,Type (Auto),UUID,Zenodo
TMP.ActaEntMusNatPra.58.1.31-34.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0006,"Feb 19, 2020 → Feb 19, 2020",0.13,https://www.gbif.org/dataset/0944f359-f71a-4070-9513-9be3325abc60,,3,70k treatments on TB,Completed,http://tb.plazi.org/GgServer/summary/186AFFD4FFAEFFABCF31FFFBFFEDFF03,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,Yes,Template-Based,186AFFD4FFAEFFABCF31FFFBFFEDFF03,https://zenodo.org/record/3675248#.Xk2KCWhKhhE
TMP.JNATHIST.53.9–10.497–516.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1589591,"Feb 19, 2020 → Feb 19, 2020",0.25,http://www.gbif.org/dataset/675a4327-9125-4bb1-99a1-e6e930ce6eae,,20,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/CE25104CFF813D2FFFC21707FF81FF82,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,CE25104CFF813D2FFFC21707FF81FF82,https://zenodo.org/record/3675685#.Xk2A1ShKhhE
TMP.JNATHIST.53.9–10.517–540.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1596328,"Feb 19, 2020 → Feb 19, 2020",0.25,http://www.gbif.org/dataset/31e9dec8-ac91-43e6-aef3-c43fb0ed82ad,,24,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/1723E32AFFA1FFA470405151FF2DFFA4,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,1723E32AFFA1FFA470405151FF2DFFA4,https://zenodo.org/record/3675703#.Xk2D7yhKhhE
TMP.JNATHIST.53.9–10.541–556.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1597202,"Feb 19, 2020 → Feb 19, 2020",0.25,http://www.gbif.org/dataset/c135cb7f-a208-40e1-8fb6-911058b4394a,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFFA57609623FFD2EA1AFFCDFFB5235A,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFFA57609623FFD2EA1AFFCDFFB5235A,https://zenodo.org/record/3675730#.Xk2EVChKhhE
TMP.JNATHIST.53.9–10.557–576.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1597937,"Feb 19, 2020 → Feb 19, 2020",0.16,http://www.gbif.org/dataset/0d6a177e-0d2a-41ae-bbac-7bbc23919230,,20,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF98FF86B0712E39FF9CE44D6B6AFFED,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FF98FF86B0712E39FF9CE44D6B6AFFED,https://zenodo.org/record/3675740#.Xk2E4ihKhhF
TMP.JNATHIST.53.9–10.585–593.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1605006,"Feb 19, 2020 → Feb 19, 2020",0.08,,,9,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/0D5BFFA6C332225AFFCBFF992535FFE8,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,0D5BFFA6C332225AFFCBFF992535FFE8,https://zenodo.org/record/3675762#.Xk2FSShKhhE
TMP.JNATHIST.53.9–10.595–610.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1599458,"Feb 19, 2020 → Feb 19, 2020",0.16,,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB56F20FFFEFF8B026FFFF6FFAAFFA7,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFB56F20FFFEFF8B026FFFF6FFAAFFA7,https://zenodo.org/record/3675773#.Xk2FhyhKhhE
TMP.JNATHIST.53.9–10.611–623.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606358,"Feb 19, 2020 → Feb 19, 2020",0.16,,,13,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/7278FFE3FF9B902DFFBAA956CE78FF91,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,7278FFE3FF9B902DFFBAA956CE78FF91,https://zenodo.org/record/3675781#.Xk2FvihKhhE
TMP.ActaEntMusNatPra.58.1.35-76.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0007,"Feb 19, 2020 → Feb 19, 2020",0.5,https://www.gbif.org/dataset/5397a3ac-ffb7-408e-ab5b-50be49c2331d,,42,70k treatments on TB,Completed,http://tb.plazi.org/GgServer/summary/FF93CA7A7C70FFE4FFB7FFBDF9606453,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,Yes,Template-Based,FF93CA7A7C70FFE4FFB7FFBDF9606453,https://zenodo.org/record/3676725#.Xk6Gu2hKhhE
TMP.JNATHIST.53.11–12.627–637.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1597200,"Feb 19, 2020 → Feb 19, 2020",0.08,,,11,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/A736FFCA5C7749278E6B0752FFA5832D,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,A736FFCA5C7749278E6B0752FFA5832D,https://zenodo.org/record/3675473#.Xk16IihKhhE
TMP.JNATHIST.53.11–12.639–657.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606360,"Feb 19, 2020 → Feb 19, 2020",0.25,https://www.gbif.org/dataset/5f59c6eb-bc48-43e2-a98c-c5a62f2dbf10,,19,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/3B38FFC62F27FFA4FFFBFFB3FFD7FFDF,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,3B38FFC62F27FFA4FFFBFFB3FFD7FFDF,https://zenodo.org/record/3675477#.Xk16nyhKhhE
TMP.JNATHIST.53.11–12.659–676.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1583390,"Feb 19, 2020 → Feb 19, 2020",0.25,http://www.gbif.org/dataset/d67f767a-7d54-4fd9-9032-619d863b9ae8,,18,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF82FFB81036392F4209F822FF88FF8F,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FF82FFB81036392F4209F822FF88FF8F,https://zenodo.org/record/3675494#.Xk17IihKhhE
TMP.JNATHIST.53.11–12.677–704.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606357,"Feb 19, 2020 → Feb 19, 2020",0.5,http://www.gbif.org/dataset/40e7f249-38e6-49af-92a6-0d32971cb3d8,,28,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFA8E94BDC418E0DFFAC082FFF89FFD4,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFA8E94BDC418E0DFFAC082FFF89FFD4,https://zenodo.org/record/3675516#.Xk17eyhKhhE
TMP.JNATHIST.53.11–12.705–723.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606356,"Feb 19, 2020 → Feb 19, 2020",0.58,http://www.gbif.org/dataset/3f8690f5-11d3-455e-82ce-79e4cce97fe9,,19,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFD56119FFF82803B362FFCCFF93FFC1,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFD56119FFF82803B362FFCCFF93FFC1,https://zenodo.org/record/3675559#.Xk18KihKhhE
TMP.ActaEntMusNatPra.58.1.77-90.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0008,"Feb 19, 2020 → Feb 19, 2020",0.5,https://www.gbif.org/dataset/629da307-3103-42a9-a960-732841c67c14,,14,70k treatments on TB,Completed,http://tb.plazi.org/GgServer/summary/FFD89465FD44D8733F382462794C467A,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,Yes,Template-Based,FFD89465FD44D8733F382462794C467A,https://zenodo.org/record/3676782#.Xk6HIGhKhhE
TMP.NeotropInchthyol.16.3.e180031.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180031,"Feb 19, 2020",0.18,,,35,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,,
TMP.JNATHIST.53.11–12.725–747.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606953,"Feb 19, 2020 → Feb 19, 2020",0.5,http://www.gbif.org/dataset/d2615e10-8703-400b-b571-6c431b0ed9a7,,23,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/632AFFE1E556B06D9A1D5E52D024FFC2,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,632AFFE1E556B06D9A1D5E52D024FFC2,https://zenodo.org/record/3675571#.Xk18hChKhhE
TMP.JNATHIST.53.13–14.749–760.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606359,"Feb 19, 2020 → Feb 19, 2020",0.16,http://www.gbif.org/dataset/4ba5eb60-ce4d-4b2c-9c36-0a633570563d ,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFCFFB31FF8859101B3BFF804A6EFFE2,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFCFFB31FF8859101B3BFF804A6EFFE2,https://zenodo.org/record/3675588#.Xk196ShKhhE
TMP.JNATHIST.53.13–14.761–778.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1606954,"Feb 19, 2020 → Feb 19, 2020",0.16,http://www.gbif.org/dataset/9cf94947-8031-4d78-8891-f9ff2f42e384,,18,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/632AFFE1E556B06D9A1D5E52D024FFC2,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,632AFFE1E556B06D9A1D5E52D024FFC2,https://zenodo.org/record/3675600#.Xk1-XShKhhE
TMP.JNATHIST.53.13–14.779–795.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1609112,"Feb 19, 2020 → Feb 19, 2020",0.08,,,17,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB98466EA17FFF57024FFA18A4AB306,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFB98466EA17FFF57024FFA18A4AB306,https://zenodo.org/record/3675612#.Xk1-vChKhhE
TMP.JNATHIST.53.13–14.797–813.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1615566,"Feb 19, 2020 → Feb 19, 2020",0.16,https://www.gbif.org/dataset/cd6aa158-9bb5-4815-b864-6cc4c6e37915,,17,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/B31E5324FF80FF90A15BFFDFF55EFF89,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,B31E5324FF80FF90A15BFFDFF55EFF89,https://zenodo.org/record/3675625#.Xk1_OChKhhE
TMP.NeotropInchthyol.16.3.e180079.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180079,"Feb 19, 2020",0.5,,,24,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,,
TMP.JNATHIST.53.13–14.815–847.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1612959,"Feb 19, 2020 → Feb 19, 2020",0.25,http://www.gbif.org/dataset/64322e57-d626-4eb7-91cb-c4d22ce1515e,,33,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFFBC92DE541FFB18942FFA3FFE5FFF3,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFFBC92DE541FFB18942FFA3FFE5FFF3,https://zenodo.org/record/3675643#.Xk1_vShKhhE
TMP.JNATHIST.53.13–14.849–861.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1618940,"Feb 19, 2020 → Feb 19, 2020",0.08,,,13,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB6FFB9DA15FFB9FFF91B57FFA57719,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFB6FFB9DA15FFB9FFF91B57FFA57719,https://zenodo.org/record/3675663#.Xk2AMyhKhhE
TMP.JNATHIST.53.13–14.863–879.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1607600,"Feb 19, 2020 → Feb 19, 2020",0.08,,,17,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFFEFFA7FFEEF438E636FFF1FFBBFFA2,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFFEFFA7FFEEF438E636FFF1FFBBFFA2,https://zenodo.org/record/3675671#.Xk2AeChKhhE
TMP.NeotropIchthyol.16.4.e170162.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20170162,"Feb 19, 2020",0.13,,,11,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e170163.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20170163,"Feb 19, 2020",0.03,,,12,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e170167.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20170167,"Feb 19, 2020",0.03,,,14,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e18003.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20170003,"Feb 19, 2020",0.05,,,14,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e180013.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180013,"Feb 19, 2020",0.03,,,12,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e180020.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180020,"Feb 19, 2020",0.03,,,11,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.ActaEntMusNatPra.58.1.91-125.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0009,"Feb 19, 2020 → Feb 19, 2020",0.33,,,34,70k treatments on TB,Completed,,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,No,Template-Based,,https://zenodo.org/record/3676809#.Xk6H0mhKhhE
TMP.NeotropIchthyol.16.4.e180022.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180022,"Feb 19, 2020",0.03,,,10,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropInchthyol.16.4.e180029.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180029,"Feb 19, 2020",0.06,,,8,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,,
TMP.NeotropInchthyol.16.4.e180049.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180049,"Feb 19, 2020",0.1,,,12,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,,
TMP.NeotropIchthyol.16.4.e180051.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180051,"Feb 19, 2020",0.03,,,10,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e180060.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180060,"Feb 19, 2020",0.1,,,9,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.ActaEntMusNatPra.58.1.127-135.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0010,"Feb 19, 2020 → Feb 19, 2020",0.25,https://www.gbif.org/dataset/a039fb3d-4834-4a9a-a868-d7a8b312ecf7,,10,70k treatments on TB,Completed,http://tb.plazi.org/GgServer/summary/9D7B6305FFD4FFBAB468FFD2FF96D43D,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,Yes,Template-Based,9D7B6305FFD4FFBAB468FFD2FF96D43D,https://zenodo.org/record/3676697#.Xk6CY2hKhhE
TMP.NeotropIchthyol.16.4.e180066.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180066,"Feb 19, 2020",0.05,,,5,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e180074.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180074,"Feb 19, 2020",0.03,,,11,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropIchthyol.16.4.e180094.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180094,"Feb 19, 2020",,,,9,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,,
TMP.NeotropInchthyol.16.4.e180118.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180118,"Feb 19, 2020",,,,9,"50% n. sp./year, 70k treatments on TB, Scielo",In Progress,,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,,
TMP.ActaEntMusNatPra.58.1.137-141.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0011,"Feb 19, 2020 → Feb 19, 2020",0.1,https://www.gbif.org/dataset/e42a0566-4e05-409f-9a50-e9d1756b1683,,6,70k treatments on TB,Completed,http://tb.plazi.org/GgServer/summary/0447FFE0FF81D5390711867AFF91FFC2,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,Yes,Template-Based,0447FFE0FF81D5390711867AFF91FFC2,https://zenodo.org/record/3676707#.Xk6E1mhKhhE
TMP.ActaEntMusNatPra.58.1.143-149.imf,Low-level,Tatiana Ruschel,10.2478/aemnp-2018-0012,"Feb 19, 2020",0.13,https://www.gbif.org/dataset/e8082d85-c74f-4f92-b638-2148540a183c,,8,70k treatments on TB,Completed,http://tb.plazi.org/GgServer/summary/885D4C5EE141087041644874FF99550F,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,Yes,Template-Based,885D4C5EE141087041644874FF99550F,https://zenodo.org/record/3676717#.Xk6GAWhKhhE
ActaEntoSlov.26.2.167–172.pdf,Low-level,Tatiana Ruschel,10.5281/zenodo.3676978,"Feb 20, 2020 → Feb 20, 2020",0.83,https://www.gbif.org/dataset/32d9d6d0-0dad-4aaa-9bf0-07afb423a1db,,6,Individual Extractions,Completed,http://publication.plazi.org/GgServer/summary/7F279348C805FFAB621BFFC6FFE6FF90,No,,Yes,Individual Extraction,7F279348C805FFAB621BFFC6FFE6FF90,https://zenodo.org/record/3676978#.Xk6eoWhKhhE
EurJTaxon.606.1-38.pdf,Low-level,Carolina Sokolowicz,10.5852/ejt.2020.606,"Feb 20, 2020 → Feb 20, 2020",0.95,https://www.gbif.org/dataset/e75c913b-d6ce-48b6-b5c4-dd09034b4547,,38,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/9D1CFFC0C960D657FF99FFF1FFC9635C,No,,Yes,Individual Extraction,9D1CFFC0C960D657FF99FFF1FFC9635C,zenodo.org/record/3676984
REVBRASENTOMOL.63.1.30–34.pdf,Low-level,Valdenar Gonçalves,10.1016/j.rbe.2018.10.002,"Feb 20, 2020 → Feb 20, 2020",1,https://www.gbif.org/dataset/8af65b58-68e9-4355-bcb7-e230aa607da0,,5,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/5C29465B000139288824FFB5C00FD662,No,,Yes,Individual Extraction,5C29465B000139288824FFB5C00FD662,https://zenodo.org/record/3677020#.Xk6dMihKhhE
RafflesBZool.67.56-59.pdf,Low-level,Carolina Sokolowicz,10.26107/RBZ-2019-0004,"Feb 20, 2020 → Feb 20, 2020",0.25,https://www.gbif.org/dataset/7aa589ec-3ac9-4ec8-828d-e3bb9012955b,,4,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/DE0F3040FFBDFFE1FFE8FFCA6749FFBD,No,,Yes,Individual Extraction,DE0F3040FFBDFFE1FFE8FFCA6749FFBD,zenodo.org/record/3677052
REVBRASENTOMOL.63.1.43–52.pdf,Low-level,Valdenar Gonçalves,10.1016/j.rbe.2018.11.002,"Feb 20, 2020 → Feb 20, 2020",2,https://www.gbif.org/dataset/7e0c069a-ada6-4402-9b98-972d4cc463e6,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://tb.plazi.org/GgServer/summary/FFB5331C1B3A4F61FFD9EB55D065FFB6,No,,Yes,Individual Extraction,FFB5331C1B3A4F61FFD9EB55D065FFB6,https://zenodo.org/record/3677297#.Xk7GPShKhhE
TMP.ActaEntMusNatPra.58.1.151-165.imf,,Tatiana Ruschel,,,,,,,70k treatments on TB,In Progress,,Yes,https://www.notion.so/ActaEntMusNatPra-2018-to-2019-35122e5e91cb4502996353805d821ecd,,Template-Based,,
RafflesBZool.67.135-149.pdf,Low-level,Carolina Sokolowicz,10.26107/RBZ-2019-0011,"Feb 20, 2020 → Feb 20, 2020",0.6,https://www.gbif.org/dataset/126edf81-04ff-46f9-97d7-cfc04942d409,,15,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/206EFF8AFFDDFA7CFF948501FF98FFB2,No,,Yes,Individual Extraction,206EFF8AFFDDFA7CFF948501FF98FFB2,zenodo.org/record/3677265
Iheringia.109.e2019022.pdf,Low-level,Tatiana Ruschel,10.1590/1678-4766e2019022,"Feb 20, 2020",1,https://www.gbif.org/dataset/aa771087-bb54-442a-9aa4-dcabd00e5dfc,,5,,Completed,http://tb.plazi.org/GgServer/summary/E70EB138FFB7FFDFFFFFFFDF7D396A01,No,,Yes,Individual Extraction,E70EB138FFB7FFDFFFFFFFDF7D396A01,https://zenodo.org/record/3677355#.Xk7P3WhKhhE
NHJCU.9.1.1-20.pdf,Low-level,Carolina Sokolowicz,,"Feb 20, 2020",0.66,,,20,,Halted,,No,,Yes,Individual Extraction,,
REVBRASENTOMOL.63.1.91–100.pdf,Low-level,Valdenar Gonçalves,10.1016/j.rbe.2018.12.003,"Feb 20, 2020 → Feb 20, 2020",1,https://www.gbif.org/dataset/8eaddec8-ce52-4222-a97c-a77d380cb09e,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF966A0CFFDAFF9D5E0C8D65406FFFAC,No,,Yes,Individual Extraction,FF966A0CFFDAFF9D5E0C8D65406FFFAC,https://zenodo.org/record/3677410#.Xk7Y-ihKhhE
PapAvZool.60.e20206003.pdf,Low-level,Carolina Sokolowicz,10.11606/1807-0205/2020.60.03,"Feb 20, 2020 → Feb 20, 2020",0.28,https://www.gbif.org/dataset/26f86dff-e681-401b-b17b-e0c7f2302c40,,7,Individual Extractions,Completed,http://tb.plazi.org/GgServer/html/03B9D15DFF8D471EFEAFEA59981EFDE6,No,,Yes,Individual Extraction,03B9D15DFF8D471EFEAFEA59981EFDE6,zenodo.org/record/3677387
RevBrasZool.25.1.139-147.pdf,Low-level,Tatiana Ruschel,10.1590/S0101-81752008000100018,"Feb 20, 2020 → Feb 21, 2020",2,,,9,Individual Extractions,Completed,http://publication.plazi.org/id/9633FFB1A660FF8F4827BD28BB36FFEB,No,,Yes,Individual Extraction,9633FFB1A660FF8F4827BD28BB36FFEB,https://zenodo.org/record/3678502#.Xk_tBmhKhhE
PapAvZool.58.e20185811.pdf,Low-level,Carolina Sokolowicz,10.11606/1807‑0205/2018.58.11,"Feb 20, 2020 → Feb 20, 2020",0.71,https://www.gbif.org/dataset/18e02032-7e1d-474b-9bde-5ecf6b121c7c,,17,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/1F6CFF8AE264FFFB447D8F4DF3472452,No,,Yes,Individual Extraction,1F6CFF8AE264FFFB447D8F4DF3472452,zenodo.org/record/3677451
TMP.InsectaMundi.0744.1-8.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",0.25,,,10,"50% n. sp./year, 70k treatments on TB",In Progress,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0745.1-4.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",0.17,,,6,"50% n. sp./year, 70k treatments on TB",In Progress,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
